"09151901TEVV,52608,1,43723,43725,SUV,182424SU,Jeep,Cherokee,2017,50680,15944.5"
"09151902HKEZ,52464,2,43723,43723,SUV,277625SU,Nissan,Rouge,2017,27329,20458.9"
"09151902MJMK,52613,2,43723,43726,Sedan,282905SE,Toyota,Prius,2014,94885,13185.7"
"09151902OJHO,52702,2,43723,43724,Sedan,281531SE,Honda,Accord,2017,22317,23216.6"
"09151902PAKD,52647,2,43723,43725,Coupe,284745CO,Ford,Mustang,2017,1486,32974.7"
"09151903ARIF,52806,3,43723,43728,Pickup,377181PI,GMC,Sierra,2015,73546,30684.5"
"09151903DYHU,52471,3,43723,43726,Sedan,379986SE,Mercedes-Benz,E-Class,2018,9198,48838.9"
"09151903KSBC,52798,3,43723,43723,SUV,382062SU,Jeep,Wrangler,2017,14036,41250"
"09151903KZBN,52857,3,43723,43723,Sedan,378788SE,Chevrolet,Impala,2017,27676,18669.2"
"09151904WEUX,52366,4,43723,43728,Pickup,476890PI,Ram,1500,2018,16616,21986.8"
"09151904YDKT,52366,4,43723,43725,Sedan,479502SE,Toyota,Camry,2014,76529,12094.5"
"09161901MVQO,52586,1,43724,43727,Sedan,183870SE,Chevrolet,Spark,2016,54833,7144.5"
"09161901VLLM,52566,1,43724,43727,Sedan,176792SE,Toyota,Camry,2018,44203,17589"
"09161902IUWY,52705,2,43724,43728,SUV,281391SU,Honda,Pilot,2016,58236,20825.2"
"09161903BJFB,52471,3,43724,43725,Sedan,380252SE,Dodge,Dart,2017,42309,14734.5"
"09161903DXDF,52495,3,43724,43727,SUV,378467SU,Chevrolet,Equinox,2019,14180,29696.7"
"09161903KGZW,52471,3,43724,43724,Sedan,383370SE,Volkswagen,Passat,2017,14290,19141.1"
"09161903WJKT,52495,3,43724,43728,Pickup,382604PI,Ram,1500,2018,40647,37364.8"
"09161904PIIQ,52417,4,43724,43729,Sedan,482634SE,Mercedes-Benz,E-Class,2016,31313,37797.1"
"09161904RUGM,52666,4,43724,43724,Sedan,476509SE,Chrysler,200,2017,40212,13198.9"
"09171901FLCN,52532,1,43725,43730,Sedan,183085SE,Subaru,Legacy,2013,94100,9894.5"
"09171901LYYV,52860,1,43725,43729,Sedan,176664SE,Ford,Focus,2016,39588,10994.5"
"09171901XAGP,52532,1,43725,43728,Sedan,184050SE,Nissan,Altima,2018,43466,14294.5"
"09171902BCWT,52481,2,43725,43725,Pickup,279886PI,GMC,Sierra,2018,12163,37398.9"
"09171902CNYU,52663,2,43725,43729,Pickup,275148PI,Ford,F-250,2018,5900,65990.1"
"09171902GBMR,52481,2,43725,43729,Sedan,277074SE,Mazda,Mazda3,2016,26050,20898.9"
"09171902KNRS,52481,2,43725,43725,SUV,276772SU,BMW,X3,2019,778,50594.5"
"09171903GWGO,52471,3,43725,43725,Sedan,376161SE,Nissan,Altima,2018,39638,14940.2"
"09171903NYPS,52995,3,43725,43727,Sedan,376313SE,Chevrolet,Cruze,2018,17078,16496.7"
"09171903UTDD,52697,3,43725,43730,Pickup,378051PI,Chevrolet,Silverado,2018,8259,38496.7"
"09171903YNYG,52495,3,43725,43726,SUV,377941SU,Subaru,Forester,2019,18669,28143.5"
"09171903ZZKN,52682,3,43725,43726,Sedan,383260SE,Chrysler,200,2018,18156,17464.7"
"09171904ICRW,52951,4,43725,43730,SUV,477189SU,Subaru,Outback,2018,42301,27767.3"
"09171904ULVW,52943,4,43725,43725,SUV,479560SU,Toyota,4Runner,2018,44110,34083.5"
"09171904ZMEI,52943,4,43725,43729,Coupe,482359CO,INFINITI,G37,2015,29434,20894.5"
"09181901UGDJ,52532,1,43726,43731,Sedan,181376SE,Ford,Fusion,2017,28379,15950"
"09181901WIDP,52608,1,43726,43730,Sedan,181936SE,Hyundai,Sonata,2017,13793,19356.7"
"09181901ZNZM,52656,1,43726,43729,Sedan,175763SE,Chevrolet,Cruze,2019,32318,15510"
"09181902EJTH,52413,2,43726,43728,Sedan,277143SE,Nissan,Altima,2016,26240,19420.5"
"09181902GFLP,52756,2,43726,43731,Sedan,284664SE,Hyundai,Elantra,2018,28595,13354"
"09181902SNVT,52481,2,43726,43730,SUV,278004SU,Dodge,Durango,2016,65770,23569.7"
"09181903DBTT,52682,3,43726,43730,Sedan,381352SE,Honda,Civic,2015,85041,12052.7"
"09181903GQRK,52577,3,43726,43728,Sedan,378202SE,BMW,3 Series,2014,95259,15382.4"
"09181903ONZA,52857,3,43726,43728,Coupe,384378CO,INFINITI,G37,2014,73965,18694.5"
"09181903POGM,52697,3,43726,43727,SUV,378997SU,Jeep,Renegade,2017,39375,22544.5"
"09181904FFFV,52747,4,43726,43728,SUV,478955SU,Jeep,Cherokee,2017,35649,28484.5"
"09181904IPIS,52417,4,43726,43731,SUV,479977SU,Honda,Pilot,2018,30852,34094.5"
"09181904TUVE,52951,4,43726,43726,Sedan,477268SE,Hyundai,Elantra,2018,41191,10990.1"
"09191901XZZS,52586,1,43727,43728,Sedan,178296SE,Toyota,Corolla,2017,54922,12650"
"09191902LUSN,52613,2,43727,43728,Pickup,281290PI,Chevrolet,Silverado,2013,99321,40680.2"
"09191902MGGV,52702,2,43727,43731,Sedan,283799SE,Mazda,Mazda3,2016,26704,14286.8"
"09191902PTWQ,52756,2,43727,43730,Sedan,282831SE,Kia,Forte,2016,71362,8795.6"
"09191902UBUW,52613,2,43727,43730,Sedan,282139SE,Toyota,Corolla,2019,19456,17930"
"09201901FBEZ,52669,1,43728,43729,SUV,183010SU,Ford,Escape,2016,27716,20339"
"09201901IVOC,52860,1,43728,43731,SUV,180825SU,Ford,Escape,2015,71174,16131.5"
"09201901WFIY,52586,1,43728,43733,Sedan,181835SE,Chevrolet,Malibu,2014,78074,26510"
"09201901XVWM,52608,1,43728,43732,SUV,175356SU,Subaru,Forester,2017,75011,17598.9"
"09201901ZGFJ,52877,1,43728,43730,Sedan,177211SE,Kia,Sorento,2017,37501,16493.4"
"09201902ATKP,52464,2,43728,43731,Sedan,277478SE,Subaru,Legacy,2018,39772,24178"
"09201903TUCU,52658,3,43728,43733,Sedan,383545SE,Mercedes-Benz,C-Class,2017,30195,32998.9"
"09201904ETQY,52596,4,43728,43728,Sedan,484129SE,Toyota,Camry,2018,13611,25511.2"
"09201904HZJL,52580,4,43728,43733,SUV,477907SU,Volkswagen,Tiguan,2014,60206,12650"
"09201904JFYL,52959,4,43728,43733,Sedan,481492SE,Volkswagen,Jetta,2016,99114,8250"
"09201904NNLA,52747,4,43728,43732,Sedan,481208SE,Volkswagen,Passat,2019,15888,21230"
"09201904QBIF,52666,4,43728,43728,Sedan,479048SE,Nissan,Altima,2017,31161,13853.4"
"09201904VWQN,52930,4,43728,43732,Sedan,481799SE,Toyota,Prius,2018,20111,22869"
"09201904YBHG,52580,4,43728,43730,Pickup,478408PI,Toyota,Tundra,2017,45072,43994.5"
"09211901KIVZ,52566,1,43729,43729,SUV,180883SU,Jeep,Wrangler,2017,35836,40686.8"
"09211901LBKT,52620,1,43729,43733,Pickup,182648PI,Chevrolet,Silverado,2018,15001,32589.7"
"09211901LDOI,52860,1,43729,43729,SUV,177231SU,Nissan,JUKE,2016,2469,16498.9"
"09211901LRTR,52877,1,43729,43734,Sedan,176801SE,Nissan,Altima,2017,31402,15933.5"
"09211901XFRZ,52586,1,43729,43729,SUV,183569SU,Cadillac,SRX,2015,34902,27498.9"
"09211901XTCR,52636,1,43729,43731,Sedan,181342SE,Toyota,Camry,2019,18166,18698.9"
"09211902BWDQ,52663,2,43729,43731,SUV,281953SU,Chevrolet,Equinox,2016,52151,17989.4"
"09211902DEJQ,52705,2,43729,43730,SUV,280004SU,Cadillac,Escalade,2018,26679,65754.7"
"09211902DMKW,52481,2,43729,43734,SUV,279899SU,Honda,CR-V,2017,35904,25294.5"
"09211902FIDA,52702,2,43729,43734,SUV,281355SU,Nissan,Pathfinder,2001,74497,3294.5"
"09211902GQKG,52663,2,43729,43729,Sedan,277045SE,Hyundai,Sonata,2018,47194,13186.8"
"09211902LNHS,52898,2,43729,43732,SUV,275948SU,Land Rover,Range Rover,2019,4246,45079.1"
"09211902NHFH,52613,2,43729,43734,Pickup,280081PI,Chevrolet,Silverado,2016,92381,31900"
"09211902SWQW,52647,2,43729,43731,Sedan,275112SE,Chevrolet,Malibu,2015,91001,11220"
"09211902XBPM,52372,2,43729,43734,Sedan,278696SE,Hyundai,Elantra,2018,46224,14404.5"
"09211903AHZR,52682,3,43729,43734,Pickup,376900PI,Ford,F-150,2017,35331,32994.5"
"09211903HRCQ,52658,3,43729,43729,Pickup,376300PI,Nissan,Frontier,2019,45,26398.9"
"09211903VSPW,52806,3,43729,43730,Sedan,384840SE,Ford,C-Max,2016,16440,18663.7"
"09211904FVZQ,52417,4,43729,43729,SUV,475114SU,Toyota,RAV4,2017,47857,17831"
"09211904JQCC,52666,4,43729,43731,Sedan,483886SE,Nissan,Altima,2018,48249,13725.8"
"09211904KDCH,52943,4,43729,43730,Sedan,482854SE,Honda,Civic,2015,43022,13744.5"
"09211904WFHR,52951,4,43729,43733,SUV,478869SU,Chevrolet,Tahoe,2017,33166,46849"
"09211904XICG,52585,4,43729,43734,Sedan,475361SE,Hyundai,Sonata,2017,27212,18465.7"
"09221901IFLE,52636,1,43730,43731,Sedan,182191SE,Nissan,Sentra,2016,10820,16991.7"
"09221901ILET,52620,1,43730,43733,SUV,180953SU,Lexus,RX,2018,23627,47176.8"
"09221901TXGG,52568,1,43730,43731,SUV,184554SU,Subaru,Forester,2014,143392,10994.5"
"09221902BJIZ,52898,2,43730,43730,SUV,281136SU,BMW,X3,2019,7946,38500"
"09221902CTNM,52613,2,43730,43735,SUV,279829SU,Toyota,RAV4,2017,38920,19244.5"
"09221902FWOX,52372,2,43730,43733,SUV,282445SU,Ford,Escape,2019,4515,29507.5"
"09221902PUBF,52481,2,43730,43733,Sedan,281046SE,Toyota,Corolla,2015,90631,10994.5"
"09221902VUDW,52413,2,43730,43734,SUV,275389SU,GMC,Yukon,2018,33911,51686.8"
"09221903CBLF,52971,3,43730,43734,SUV,379691SU,Honda,CR-V,2013,65024,18139"
"09221903IXMX,52577,3,43730,43733,Pickup,377531PI,Nissan,Frontier,2016,30999,15394.5"
"09221903MHIQ,52577,3,43730,43731,Sedan,377779SE,Honda,Civic,2017,28080,14836.8"
"09221903UQUO,52697,3,43730,43730,SUV,384409SU,Ford,Expedition,2014,86659,20878"
"09221903ZZOP,52471,3,43730,43732,Minivan,383215MI,Kia,Sedona,2019,12214,26372.5"
"09221904EZUY,52951,4,43730,43730,Pickup,476064PI,Toyota,Tacoma,2015,24102,20898.9"
"09221904NNBN,52580,4,43730,43735,Pickup,484235PI,Nissan,Titan,2019,433,46174.7"
"09221904YHDS,52959,4,43730,43734,SUV,479002SU,Chevrolet,Equinox,2017,91518,16494.5"
"09231901ERYY,52800,1,43731,43736,Sedan,176150SE,Nissan,Altima,2019,4983,24215.4"
"09231901OCBZ,52860,1,43731,43734,SUV,182171SU,Jeep,Grand Cherokee,2016,24590,26385.7"
"09231901QGNS,52566,1,43731,43736,Pickup,180247PI,Ford,F-150,2017,44227,31766.9"
"09231901QIUG,52877,1,43731,43734,Sedan,182480SE,Ford,Taurus,2014,100821,10890"
"09231901SDRV,52860,1,43731,43735,Pickup,180812PI,GMC,Sierra,2017,84321,21890"
"09231902APIY,52464,2,43731,43735,Sedan,276007SE,Nissan,Versa,2016,72665,16498.9"
"09231902GJCW,52372,2,43731,43732,Sedan,276277SE,Nissan,Altima,2016,45210,12544.4"
"09231902HDBG,52702,2,43731,43734,SUV,276242SU,Ford,Expedition,2019,26664,51700"
"09231902KZFO,52756,2,43731,43732,Sedan,278780SE,Chrysler,200S,2017,15876,18804.5"
"09231902LCRF,52898,2,43731,43731,Sedan,283452SE,Chevrolet,Malibu,2019,37608,17600"
"09231902TGND,52613,2,43731,43733,Pickup,277430PI,Ford,F-150,2015,47111,26396.7"
"09231902UOQR,52702,2,43731,43736,Pickup,280123PI,Ram,1500,2019,12225,35473.9"
"09231903BEOP,52777,3,43731,43735,SUV,384428SU,Ford,Escape,2018,16350,20894.5"
"09231903BTPU,52879,3,43731,43734,SUV,378056SU,Jeep,Grand Cherokee,2017,24840,33539"
"09231903CFJH,52777,3,43731,43734,SUV,384950SU,Jeep,Grand Cherokee,2016,95464,22550"
"09231903MWVG,52857,3,43731,43735,Minivan,379732MI,Honda,Odyessy,2018,36654,24736.8"
"09231903UAHE,52857,3,43731,43736,Pickup,382710PI,Chevrolet,Colorado,2019,9697,38498.9"
"09241901HGLQ,52608,1,43732,43732,Sedan,179986SE,Nissan,Versa,2014,14623,9898.9"
"09241901JHSH,52608,1,43732,43732,Sedan,180271SE,Chevrolet,Malibu,2017,34405,14254.9"
"09241901LEMC,52532,1,43732,43733,Sedan,177066SE,Lexus,ES,2017,49703,29687.9"
"09241901LQFF,52608,1,43732,43735,SUV,176513SU,Nissan,Rouge,2019,18958,31625"
"09241901QZPI,52693,1,43732,43733,Pickup,182973PI,Ford,F-150,2017,30230,32989"
"09241901SAWI,52608,1,43732,43733,SUV,179991SU,Toyota,Highlander,2016,73884,30684.5"
"09241901TFNR,52620,1,43732,43733,SUV,181398SU,Mazda,CX-5,2018,33203,20487.5"
"09241901UCUD,52800,1,43732,43736,Sedan,179194SE,Honda,Civic,2016,23605,19302.8"
"09241901ZZOF,52877,1,43732,43734,Pickup,184211PI,Ram,1500,2016,58812,27486.8"
"09241902GXXH,52702,2,43732,43737,Sedan,275504SE,Kia,Optima,2017,41005,14285.7"
"09241902LWUW,52756,2,43732,43735,SUV,283152SU,Lexus,RX,2013,61054,23647.8"
"09241902NVJA,52481,2,43732,43735,Sedan,277926SE,Hyundai,Sonata,2017,33800,15832.3"
"09241902USSO,52663,2,43732,43732,SUV,282753SU,Nissan,Rouge,2018,15953,22749.1"
"09241902VNHJ,52372,2,43732,43737,Sedan,281296SE,Chevrolet,Malibu,2015,60179,13200"
"09241902XPQL,52372,2,43732,43735,Sedan,276314SE,Hyundai,Genesis,2017,18177,29511.9"
"09241903KZMC,52777,3,43732,43737,Pickup,384760PI,Ram,3500,2016,50545,54994.5"
"09241903RFZV,52658,3,43732,43735,Pickup,377503PI,Toyota,Tundra,2016,28485,39490"
"09241903TXEY,52971,3,43732,43735,Sedan,381370SE,Chrysler,200,2017,39177,15064.5"
"09241903WSVC,52995,3,43732,43734,Sedan,381502SE,Nissan,LEAF,2019,210,23089"
"09241903YAZL,52697,3,43732,43736,SUV,381810SU,Honda,Pilot,2017,99476,23216.6"
"09241903ZRBP,52495,3,43732,43736,Coupe,383195CO,Hyundai,Veloster,2015,78474,10993.4"
"09241904EWEI,52417,4,43732,43732,Sedan,479342SE,Mercedes-Benz,CLA,2016,37503,24198.9"
"09241904FCEU,52417,4,43732,43732,Sedan,478900SE,Ford,Taurus,2017,44237,16494.5"
"09241904FMOS,52580,4,43732,43733,Sedan,482392SE,Ford,Fusion,2019,19668,20350"
"09241904KTTR,52580,4,43732,43732,SUV,475581SU,Ford,Escape,2019,33921,23430"
"09241904PINB,52747,4,43732,43735,Sedan,475207SE,Honda,Civic,2014,55762,12633.5"
"09241904RVGZ,52747,4,43732,43734,Pickup,480837PI,Chevrolet,Silverado,2016,25246,37379.1"
"09241904WBSV,52959,4,43732,43735,Sedan,481880SE,Mercedes-Benz,E-Class,2018,3772,51682.4"
"09241904XAWY,52580,4,43732,43735,Sedan,484956SE,Kia,Forte,2019,4532,20317"
"09251901BYMM,52669,1,43733,43736,SUV,176107SU,Toyota,Highlander,2017,98727,30794.5"
"09251901JYHE,52656,1,43733,43734,SUV,177133SU,Buick,Enclave,2016,19272,30798.9"
"09251901KBHD,52443,1,43733,43738,Sedan,177913SE,Kia,Optima,2015,28179,20900"
"09251901LZZK,52693,1,43733,43733,Sedan,175981SE,Toyota,Corolla,2014,117602,7958.5"
"09251901NGAJ,52566,1,43733,43735,SUV,178251SU,Jeep,Patriot,2018,38597,15287.8"
"09251901XCHS,52877,1,43733,43734,SUV,184967SU,Ford,Explorer,2017,41796,25289"
"09251902CEKR,52756,2,43733,43736,SUV,284415SU,INFINITI,QX70,2016,39514,32621.6"
"09251902NZVD,52756,2,43733,43736,Van,280512VA,Ford,Transit,2020,10,49423"
"09251902YWCK,52519,2,43733,43738,SUV,284642SU,Lexus,RX,2018,12049,53786.7"
"09251903EFSF,52577,3,43733,43736,SUV,381688SU,Nissan,Murano,2017,13412,34228.7"
"09251903GNQC,52495,3,43733,43734,Pickup,377478PI,Ford,F-250,2017,31488,57744.5"
"09251903GYLK,52806,3,43733,43735,Sedan,382634SE,Buick,LaCrosse,2018,20869,29689"
"09251903IEOM,52777,3,43733,43737,Pickup,376359PI,Ford,F-150,2015,75410,30424.9"
"09251903JNRH,52995,3,43733,43736,Minivan,378718MI,Dodge,Grand Caravan,2014,91737,11330"
"09251903NRCP,52879,3,43733,43733,Sedan,382116SE,Mercedes-Benz,CLA,2016,28231,28245.8"
"09251903XWDH,52857,3,43733,43735,SUV,382136SU,Jeep,Grand Cherokee,2014,87486,18694.5"
"09251904BAVF,52580,4,43733,43735,Pickup,480208PI,Chevrolet,Silverado,2016,35487,32327.9"
"09251904CGKG,52930,4,43733,43734,SUV,483791SU,Nissan,Pathfinder,2014,109526,14556.3"
"09251904DQZR,52596,4,43733,43736,Sedan,481217SE,Toyota,Camry,2016,6480,24194.5"
"09251904YUJU,52366,4,43733,43737,SUV,479896SU,Kia,Sportage,2018,33071,18697.8"
"09251904ZNKI,52366,4,43733,43737,SUV,479264SU,Nissan,Rouge,2018,4039,23086.8"
"09261901GBTK,52568,1,43734,43739,Sedan,180318SE,Honda,Accord,2018,38177,27167.8"
"09261901HHAR,52636,1,43734,43739,SUV,180381SU,Nissan,Pathfinder,2016,62624,20900"
"09261901MMHU,52532,1,43734,43737,Sedan,179389SE,Chevrolet,Malibu,2019,33672,18040"
"09261901MXHE,52568,1,43734,43737,SUV,179018SU,Subaru,Forester,2019,9669,27443.9"
"09261901QHEQ,52608,1,43734,43738,Pickup,179355PI,Ram,1500,2014,132402,17770.5"
"09261901QJFI,52877,1,43734,43738,SUV,183350SU,Ford,Escape,2017,64970,20235.6"
"09261901XADT,52877,1,43734,43734,Coupe,176393CO,Ford,Mustang,2019,16163,26070"
"09261901XLNL,52558,1,43734,43738,SUV,175457SU,Mazda,CX-5,2018,17706,24747.8"
"09261901YOCR,52443,1,43734,43734,Sedan,180833SE,Chevrolet,Volt,2015,64199,13198.9"
"09261901ZAVX,52636,1,43734,43734,Sedan,175592SE,Hyundai,Sonata,2015,89822,16714.5"
"09261902KPRE,52702,2,43734,43735,Minivan,281846MI,Chrysler,Pacifica,2019,38658,26383.5"
"09261902SJTX,52898,2,43734,43739,Sedan,280627SE,Chevrolet,Sonic,2014,70131,8800"
"09261902UUHB,52647,2,43734,43736,Sedan,275837SE,Kia,Forte,2017,30041,16500"
"09261902YYYB,52756,2,43734,43738,Sedan,283842SE,Honda,Accord,2016,34872,21807.5"
"09261903KESI,52971,3,43734,43734,SUV,384752SU,Mitsubishi,Outlander,2016,45153,18154.4"
"09261903TLHL,52471,3,43734,43738,SUV,380790SU,Nissan,Rouge,2019,7792,21754.7"
"09261903XXOK,52777,3,43734,43735,SUV,382211SU,Honda,Pilot,2019,8634,44770"
"09261904ITOV,52366,4,43734,43736,Pickup,480191PI,Ford,F-150,2016,34219,29698.9"
"09261904KIBB,52747,4,43734,43737,Sedan,480841SE,Nissan,Sentra,2017,6990,15284.5"
"09261904LUKE,52596,4,43734,43735,Sedan,480292SE,Volvo,S60T,2019,11015,27941.1"
"09261904PPOJ,52959,4,43734,43735,Sedan,475146SE,Mercedes-Benz,S-Class,2015,43180,41790.1"
"09261904WTAA,52366,4,43734,43734,Pickup,476731PI,Chevrolet,Silverado,2013,125461,18697.8"
"09261904ZPHA,52417,4,43734,43737,Sedan,479329SE,Dodge,Charger,2017,25108,26394.5"
"09271901BWVJ,52636,1,43735,43737,Sedan,181955SE,Kia,Forte,2016,84182,10945"
"09271901ODHY,52656,1,43735,43736,SUV,181126SU,Kia,Sportage,2019,35184,17867.3"
"09271901RKVB,52443,1,43735,43740,Coupe,176277CO,MINI,Cooper,2017,23995,24189"
"09271901TQUM,52800,1,43735,43736,Pickup,179053PI,Ram,1500,2013,94882,28044.5"
"09271901ZRDB,52669,1,43735,43740,SUV,179478SU,Toyota,RAV4,2016,28449,18694.5"
"09271902DANR,52372,2,43735,43738,SUV,278491SU,Ford,Explorer,2019,16539,38280"
"09271902MHQI,52372,2,43735,43735,Sedan,280519SE,Nissan,Versa,2018,45618,12083.5"
"09271902OHGZ,52663,2,43735,43737,SUV,275955SU,Ford,Explorer,2017,34033,31776.8"
"09271903EBHR,52798,3,43735,43740,Sedan,379887SE,Honda,Accord,2015,40364,16161.2"
"09271903IUJL,52806,3,43735,43736,Pickup,378523PI,Toyota,Tacoma,2018,27852,31551.3"
"09271903LZFA,52495,3,43735,43740,Minivan,381395MI,Dodge,Grand Caravan,2019,24643,19798.9"
"09271903NANP,52971,3,43735,43735,SUV,379116SU,Ford,Explorer,2017,38885,28586.8"
"09271903ZPTU,52682,3,43735,43738,Sedan,376896SE,Toyota,Corolla,2017,14460,18678"
"09271904AUJX,52585,4,43735,43737,Sedan,479687SE,Chevrolet,Cruze,2018,29239,16494.5"
"09271904DXPD,52747,4,43735,43738,Pickup,480049PI,Ram,1500,2018,34907,39591.2"
"09271904HLTC,52959,4,43735,43735,Sedan,475590SE,Hyundai,Sonata,2018,27657,17586.8"
"09271904KRLF,52943,4,43735,43740,Sedan,477440SE,Chevrolet,Impala,2014,80522,10265.2"
"09271904NJXM,52943,4,43735,43736,Sedan,475938SE,Kia,Sorento,2019,13408,26276.8"
"09271904ROPA,52951,4,43735,43739,Sedan,475547SE,Ford,Focus,2018,10796,20225.7"
"09281901BQFA,52532,1,43736,43736,SUV,179940SU,Hyundai,Santa Fe,2016,27889,26002.9"
"09281901HSOJ,52608,1,43736,43738,SUV,175678SU,Buick,Enclave,2016,68954,24337.5"
"09281901LISF,52608,1,43736,43738,SUV,179127SU,Buick,Enclave,2019,16545,42702"
"09281901SSXF,52608,1,43736,43737,SUV,178354SU,GMC,Yukon,2014,94940,27376.8"
"09281901UHXO,52532,1,43736,43737,SUV,177762SU,Nissan,Murano,2017,31583,31353.3"
"09281902EVOD,52519,2,43736,43740,Sedan,275476SE,Nissan,Altima,2018,3420,21230"
"09281902FQRQ,52481,2,43736,43739,Sedan,282917SE,Nissan,Altima,2014,18070,14201"
"09281902KBYL,52481,2,43736,43738,Sedan,281598SE,Volkswagen,Passat,2018,31859,15398.9"
"09281902KUTS,52756,2,43736,43741,Sedan,282857SE,Ford,Focus,2014,90000,9414.9"
"09281902KWHB,52519,2,43736,43736,SUV,279914SU,Ford,Expedition,2018,35831,36690.5"
"09281902NFWI,52481,2,43736,43739,SUV,281237SU,Nissan,Armada,2016,7204,31900"
"09281902SMSN,52647,2,43736,43739,Pickup,283662PI,Ford,F-150,2017,35717,38335"
"09281902XJEA,52663,2,43736,43741,Sedan,277933SE,Buick,LaCrosse,2019,20408,34094.5"
"09281903BTEU,52682,3,43736,43740,SUV,378679SU,Subaru,Forester,2014,65006,18576.8"
"09281903GHCP,52471,3,43736,43738,Pickup,378976PI,Chevrolet,Silverado,2018,20937,46944.7"
"09281903LIOD,52971,3,43736,43738,Pickup,379959PI,Chevrolet,Silverado,2019,20883,41690"
"09281903NOPQ,52658,3,43736,43736,Pickup,378607PI,Chevrolet,Silverado,2016,48627,42845"
"09281904ARIS,52943,4,43736,43737,Sedan,483892SE,Chevrolet,Malibu,2019,30359,18040"
"09281904BFGX,52951,4,43736,43741,Minivan,482997MI,Honda,Odyessy,2018,48710,32560"
"09281904DLAS,52580,4,43736,43740,SUV,480016SU,Jeep,Compass,2019,19461,17589"
"09281904DNVD,52417,4,43736,43736,SUV,475888SU,Toyota,RAV4,2017,35215,28574.7"
"09281904HFSV,52596,4,43736,43737,Sedan,475211SE,Kia,Sorento,2018,26012,29685.7"
"09281904MTOS,52959,4,43736,43737,Sedan,482893SE,Ford,Fusion,2017,42770,16654"
"09281904SDFZ,52417,4,43736,43737,Sedan,479319SE,Ford,Fusion,2017,52005,15977.5"
"09291901DLAL,52568,1,43737,43737,Pickup,182820PI,Ram,1500,2018,29978,38164.5"
"09291901HQUO,52532,1,43737,43738,Pickup,177906PI,Ram,1500,2018,26832,26361.5"
"09291901LEDI,52532,1,43737,43738,Pickup,177041PI,GMC,Sierra,2013,73159,26394.5"
"09291901SVCU,52620,1,43737,43739,Sedan,182722SE,Kia,Forte,2017,14776,14300"
"09291901UMOF,52443,1,43737,43738,Sedan,184585SE,Audi,A4,2016,47876,27494.5"
"09291901VFBO,52860,1,43737,43740,SUV,184237SU,Kia,Sportage,2019,26901,20335.7"
"09291901WBXA,52693,1,43737,43739,Coupe,177094CO,BMW,4-Series,2020,12550,56090.1"
"09291902AYAF,52702,2,43737,43739,SUV,284186SU,Nissan,Rouge,2017,48058,18136.8"
"09291902EIOS,52702,2,43737,43739,SUV,281883SU,Nissan,Rouge,2019,21475,20879.1"
"09291902IAUC,52413,2,43737,43739,Sedan,276214SE,Kia,Sorento,2016,50518,19798.9"
"09291902IZAR,52519,2,43737,43742,Sedan,280101SE,Chrysler,300,2018,34929,19690"
"09291903QKGW,52806,3,43737,43738,SUV,382030SU,Land Rover,Range Rover,2018,11057,42889"
"09291903QRUI,52495,3,43737,43742,SUV,382565SU,Chevrolet,Traverse,2016,33274,23644.5"
"09291903UJYB,52471,3,43737,43742,Sedan,384070SE,Dodge,Dart,2018,41012,10450"
"09291903WAUE,52777,3,43737,43742,SUV,380009SU,Jeep,Patriot,2016,62998,18064.2"
"09291903WTEY,52777,3,43737,43739,Sedan,378757SE,Buick,LaCrosse,2015,88856,15950"
"09291904BIJB,52580,4,43737,43737,Coupe,484466CO,MINI,Cooper,2018,4360,23073.6"
"09291904IXBP,52943,4,43737,43740,Pickup,475686PI,Toyota,Tundra,2016,34397,38209.6"
"09291904JBNX,52366,4,43737,43738,Sedan,479930SE,Kia,Optima,2016,31258,15950"
"09291904UAHV,52596,4,43737,43740,Coupe,484766CO,INFINITI,G37,2014,39004,22968"
"09291904VNHW,52747,4,43737,43742,Minivan,475331MI,Chrysler,Pacifica,2019,33863,28586.8"
"09291904YOPD,52747,4,43737,43741,SUV,479335SU,Honda,Pilot,2016,51128,27579.2"
"09301901JKMQ,52877,1,43738,43739,Sedan,183309SE,Honda,Accord,2017,67765,18694.5"
"09301901NENK,52693,1,43738,43740,Pickup,179407PI,Chevrolet,Silverado,2016,48601,34094.5"
"09301901OCBC,52656,1,43738,43742,Sedan,178579SE,Chevrolet,Spark,2017,48391,10989"
"09301902ESDJ,52464,2,43738,43741,Sedan,275729SE,Hyundai,Sonata,2018,38892,15400"
"09301902IRHC,52372,2,43738,43740,Sedan,280728SE,Chevrolet,Cruze,2019,19561,17376.7"
"09301902PORG,52898,2,43738,43739,SUV,282784SU,BMW,X1,2016,36285,22873.4"
"09301902WVAS,52372,2,43738,43739,SUV,283323SU,Jeep,Grand Cherokee,2019,21327,37950"
"09301903CDRN,52682,3,43738,43743,SUV,383382SU,Nissan,Rouge,2018,47127,21994.5"
"09301903FFDF,52495,3,43738,43742,SUV,375870SU,Chevrolet,Equinox,2016,39093,15942.3"
"09301903GJUU,52682,3,43738,43741,Sedan,379145SE,Buick,Regal,2016,37395,20190.5"
"09301903LOYJ,52995,3,43738,43739,Sedan,381307SE,Honda,Accord,2016,35069,14298.9"
"09301903PYEG,52806,3,43738,43739,Sedan,384378SE,Hyundai,Elantra,2014,66835,10808.6"
"09301903TMCR,52697,3,43738,43742,Pickup,380079PI,Toyota,Tacoma,2016,23837,28597.8"
